customer_id,natural_key,first_name,last_name,email,phone,address_line1,address_line2,city,state_region,postcode,country_code,latitude,longitude,birth_date,join_ts,is_vip,gdpr_consent
527,CUST-Z9A-A0-A,David,Brown,melissamedina@example.org,0426 401 911,994 Michelle Approach,,Crystalfurt,NT,2979,AU,-43.159332,129.258945,1973-07-06,2024-07-22T18:17:03,False,True
528,CUST-9A0A9ZZ0,Jamie,Shannon,eric52@example.net,0479.997.487,Suite 465 01 Coleman Beach,,West Charles,TAS,2819,AU,-39.063838,129.342614,1964-06-22,2024-11-26T09:03:49,False,True
529,CUST--A-AZAA-,David,Parsons,bblankenship@example.net,+61-2-7752-2356,3 Martinez Chase,,New Noahside,NT,2930,AU,-35.759313,139.667351,2004-06-03,2024-04-15T06:13:37,False,True
530,CUST-AZZ99-A-,Thomas,Thompson,carolynthomas@example.net,0397689603,Unit 21 1 Monique Gates,,Evanstown,WA,2567,AU,-40.678447,130.208653,1961-02-21,2024-12-07T17:16:46,False,False
531,CUST---A0ZA9Z,Courtney,Jackson,emily04@example.com,08-4995-3927,8 William Bypass,,North Robertton,ACT,2968,AU,-34.095869,145.414361,2007-02-15,2024-09-14T06:05:28,False,True
532,CUST-9AZZ9Z00,Rebecca,Ruiz,aguirreerik@example.com,+61.453.465.138,94 Shane Subway,,North Claudiaside,TAS,2983,AU,-40.988660,125.349555,2006-06-16,2025-01-31T21:41:25,False,True
533,CUST--0-9-A99,Lindsay,Snyder,owashington@example.com,07.1135.6666,Apt. 735 365 Pham Centreway,,South Margaret,TAS,2841,AU,-36.556349,119.753684,1993-11-22,2024-11-23T03:55:46,False,True
534,CUST-Z9-09--Z,Steven,Rogers,bad_email,+61 8 0965 2885,2 Boyd Ride,,Maloneland,SA,2920,AU,-38.799223,125.730978,1971-01-12,2024-08-09T16:34:01,False,True
535,CUST-Z9AZ-00A,Christopher,Boyd,sryan@example.com,+61 442 789 494,603 Pamela Foreshore,,Nataliechester,TAS,2996,AU,-36.002149,112.623696,1963-09-03,2024-04-21T10:18:15,False,True
536,CUST-A00A9AZZ,Cynthia,Miller,stephaniecohen@example.net,(08)31333013,Unit 86 71 Jorge Outlook,,East Andreaborough,SA,4483,AU,-36.669469,129.282031,1967-03-29,2024-05-28T07:58:06,True,True
537,CUST--A0099Z0,Robert,Hutchinson,tayloramber@example.net,+61 8 6031 7943,675 Johnathan Loop,,North Stephen,VIC,2955,AU,-42.608236,142.706414,1982-06-06,2024-03-10T15:09:26,False,True
538,CUST-0--90ZA-,Melanie,Manning,taylor45@example.org,0412.014.853,784 Downs Gates,,East Albert,NSW,2901,AU,-37.148367,126.302360,1991-10-11,2024-08-06T16:59:11,False,True
539,CUST-AZ--A-A0,Paul,Marshall,bad_email,+61 453 515 025,4 Gonzalez Amble,,Masonchester,NT,2609,AU,-35.548927,117.037434,1960-07-14,2024-08-24T18:51:36,False,True
540,CUST-ZAAZA9-Z,Joseph,Torres,wnelson@example.com,(03) 4517 5463,7 Annette Gate,,St. Erinborough,VIC,2311,AU,-38.837360,134.481970,2004-06-08,2024-03-10T08:08:20,False,True
541,CUST--99ZA0-Z,Cynthia,Page,lmelendez@example.com,0450.484.086,598 Gillespie Loop,,Port Paulaberg,VIC,2773,AU,-41.527939,116.144281,1962-03-18,2024-09-15T16:09:31,False,True
542,CUST-0-0Z--Z-,Jonathan,Zhang,villarrealrichard@example.org,+61.423.289.977,34/52 Ryan Concourse,,Garyshire,QLD,2677,AU,-42.151921,144.742004,1981-08-04,2024-03-28T18:37:25,False,True
543,CUST-00-9ZZ0A,Cheryl,Dixon,courtney59@example.net,+61.7.9603.6394,24 Sanders Extension,,Port Misty,NT,2920,AU,-35.865064,117.926661,1985-06-05,2024-08-22T04:22:25,False,False
544,CUST-09Z9A9A-,Kevin,Harrington,susanchambers@example.com,+61 427 662 337,3 Jesse Interchange,,Harrishaven,TAS,2955,AU,-35.441604,132.128225,1991-04-18,2024-12-27T19:07:00,False,True
545,CUST-9-99Z-0Z,Hannah,Krause,noahjohnson@example.org,+61885160151,Level 2 2 Joy Trailer,,East Cathytown,NT,2945,AU,-39.282477,138.358872,2011-09-05,2024-12-28T18:27:30,False,True
546,CUST--Z-9Z---,Mark,Clay,inelson@example.net,(08).9242.1218,68 Ford Plaza,,Williamshaven,NSW,2821,AU,-39.005661,139.172891,1989-01-13,2025-01-24T08:25:47,False,True
547,CUST---00AA99,Brittany,Williams,jonesjeremy@example.net,1677-2247,Unit 10 359 Reeves Common,,North Denise,NT,2449,AU,-40.256779,137.251762,1962-08-23,2024-03-30T11:41:34,True,True
548,CUST---Z-9--0,Karen,Anderson,lorraine64@example.net,+61-480-642-331,6 Emily Grange,,South Angelaton,SA,0916,AU,-38.714706,143.600169,1967-09-19,2024-10-25T00:52:57,False,True
549,CUST-0--AZ--A,Cameron,Schmidt,tinaheath@example.org,02 7197 5563,90/7 Hayes Siding,,Patrickland,NSW,2912,AU,-39.262671,126.084242,2010-02-14,2024-03-11T02:26:42,False,True
550,CUST-A-ZA-A-A,Matthew,Weaver,justinmorgan@example.com,(02).7197.7307,205/45 Jerry Broadway,,Perezmouth,QLD,2627,AU,-41.101035,145.125940,1995-01-10,2024-12-26T13:01:51,True,True
551,CUST--A--Z---,Valerie,Coleman,sheila76@example.net,(07) 3201 8502,2 Massey Walk,,Franciscoport,QLD,1493,AU,-34.150661,138.129280,1962-11-23,2024-06-22T15:20:34,False,True
552,CUST--9-Z9AA-,Laura,Rogers,kbrown@example.net,92889953,Flat 34 331 Jerry Lane,,Christineton,SA,7133,AU,-38.018524,136.497306,1967-03-25,2024-10-09T17:25:53,False,True
553,CUST---ZAAA09,John,Johnson,melissa42@example.org,+61 2 5924 0785,777 Walker Terrace,,Kellyside,QLD,2637,AU,-35.886368,133.367434,1994-01-13,2024-12-15T00:39:31,False,True
554,CUST--0--9009,Makayla,Clark,timothy34@example.org,+61 412 542 521,Level 9 887 Brooke Dale,,Matthewmouth,TAS,6830,AU,-34.819314,121.526808,1968-04-02,2024-10-28T00:21:57,False,True
555,CUST--9AAAA--,Yolanda,Brown,sparkssheila@example.net,(02)-1052-0696,Level 9 85 Lopez Quadrant,,South Carlosview,TAS,2922,AU,-37.447910,121.769774,1986-03-26,2024-03-07T22:04:05,False,True
556,CUST-9-9AZA0-,Mandy,Novak,monicaschmidt@example.org,02-2110-7245,522/072 Laurie Highroad,,Trevorbury,VIC,2625,AU,-41.557942,147.719139,1988-08-09,2024-12-23T19:42:44,False,True
557,CUST---09ZA-0,Michael,Collier,lejennifer@example.com,0471.851.514,93/3 Bryant Highroad,,Johntown,WA,2794,AU,-36.120599,113.434707,1981-02-02,2024-12-23T16:01:48,False,True
558,CUST-0AA0ZA-Z,Matthew,Garcia,williamsontony@example.com,(07).7916.0508,6 Sarah Centreway,,New Aaronland,TAS,2685,AU,-35.372272,127.386530,1963-12-26,2024-04-24T07:29:25,False,True
559,CUST-AZ-AA9Z-,Linda,Jimenez,thomasbrown@example.com,2519-9311,80 Michelle Centre,,South Danielle,WA,2629,AU,-37.784695,146.629692,1965-02-14,2024-02-25T20:08:41,False,True
560,CUST---99-0Z0,Michael,Howell,davismary@example.net,07.0441.2309,271/237 Jennifer Service Way,,Welchfort,WA,2616,AU,-37.174013,122.975713,1982-06-03,2025-01-29T19:45:46,False,True
561,CUST-ZZ-9ZZ9A,Tammy,Callahan,adamramsey@example.net,+61 2 1024 1131,Suite 871 698 Alisha Green,,East Vincentburgh,QLD,2938,AU,-43.827333,112.354828,1963-04-27,2024-07-02T17:29:01,False,True
562,CUST-0--Z-ZAA,Timothy,Smith,tanyavelasquez@example.com,+61.420.883.418,227 Horne Tor,,Deborahhaven,WA,8051,AU,-37.696618,117.876071,1964-06-12,2024-04-29T04:10:00,False,True
563,CUST-Z0A-9---,Kathryn,Perez,bpace@example.com,0427 804 480,65 Flynn Circus,,South Laurenmouth,NT,2236,AU,-43.552669,121.387874,1969-10-17,2024-02-09T18:27:25,False,True
564,CUST-Z9-A--Z0,Christina,Hamilton,charles37@example.net,(08)98977197,700/933 Kevin Range,,Cortezville,QLD,9244,AU,-39.918624,138.079128,2002-03-24,2024-05-30T22:38:35,True,True
565,CUST--Z-ZAA--,Debra,Blanchard,john92@example.net,2036-3904,277 Flores Crossway,,North Ruth,NT,2032,AU,-34.021791,115.137799,1966-12-08,2024-04-24T20:35:08,False,True
566,CUST--09--9AA,Anthony,Gibbs,juan81@example.org,+61-416-843-247,24 Pruitt Centre,,Jacquelinebury,NT,1539,AU,-38.247563,148.442781,1989-06-27,2024-05-04T13:10:43,False,True
567,CUST-A90-AZ90,Maria,Johnson,marissawhite@example.net,(02)50852441,Level 6 9 Wright Rise,,North Melissa,SA,7398,AU,-39.510320,128.754009,2011-01-29,2024-03-05T19:34:26,False,True
568,CUST--Z9--Z9Z,Tami,Lin,jasonhudson@example.com,02 5837 4525,Suite 205 5 Cervantes Corner,,North Adrienne,SA,2952,AU,-37.673702,142.905799,1976-02-21,2024-08-20T00:33:53,False,True
569,CUST-A90A09--,Carrie,Edwards,stephennorton@example.org,(03).0553.1092,9 Ray Broadway,,Toddchester,NSW,2619,AU,-40.456322,128.092700,2009-12-18,2024-05-03T10:40:55,True,True
570,CUST-Z--AAA-9,Cheryl,West,lunamichele@example.org,(07) 3886 4675,Level 6 9 Miller Break,,Nealport,NSW,7765,AU,-36.665569,140.948299,2012-11-21,2024-09-17T03:03:02,False,False
571,CUST-Z9-0Z009,Kimberly,Smith,smedina@example.net,(02).8880.1557,Flat 50 00 Collins Ring,,New Donald,VIC,2672,AU,-40.588828,134.565254,2007-02-12,2024-10-23T18:30:14,False,True
572,CUST-90ZAZ-9-,Danielle,Thompson,summersronald@example.net,+61872700386,65 Brian Glade,,Patrickfort,TAS,2949,AU,-42.814489,122.953940,1999-05-18,2024-04-24T06:09:53,False,True
573,CUST--9-AAZ--,Tamara,Lopez,valerie08@example.net,82502511,864 Davis Tollway,,Lake Lauren,VIC,4688,AU,-43.742227,120.125638,2011-03-29,2024-08-06T16:11:44,False,True
574,CUST-09009AZA,Michael,Bowen,garnereric@example.com,0433 186 150,Suite 649 0 Robinson Parade,,Teresafurt,NSW,2672,AU,-41.775582,114.974013,1974-01-22,2024-09-16T12:12:33,False,True
575,CUST-9-A0A9Z9,Gene,Smith,matthewjohnson@example.com,(02).2368.3547,Level 9 14 Christina Quays,,Lake Matthewborough,NT,2628,AU,-37.727150,121.836549,2012-08-08,2024-07-11T08:01:03,False,True
576,CUST--9---Z00,Susan,Campbell,gentrymichael@example.net,+61 482 025 222,69 Mark Glade,,Port Shawnchester,NT,2972,AU,-37.887828,140.399620,1963-06-25,2024-08-02T09:34:41,False,True
577,CUST--9--Z9Z0,Shelly,Schroeder,ronaldschaefer@example.org,03 3798 5376,71 Judith Vista,,Port Taramouth,NT,2255,AU,-38.565867,123.816689,1979-08-22,2024-02-27T10:27:33,False,True
578,CUST--Z-9A009,Melissa,Parker,maryhendrix@example.com,0424.945.668,Suite 691 6 Houston Ridgeway,,North Sean,TAS,0844,AU,-37.127781,113.158502,1984-01-14,2024-09-16T07:49:54,False,True
579,CUST-Z9-AZ0Z0,Sean,Boyd,milleranna@example.org,(02)35158115,Unit 18 622 Ryan Circlet,,New Thomas,QLD,2355,AU,-40.601584,144.740983,1987-09-05,2024-08-17T14:55:14,False,True
580,CUST---9ZA---,Richard,Humphrey,bryanhansen@example.org,+61 486 970 222,Flat 24 22 Amanda Little,,West Belinda,TAS,2696,AU,-36.331579,134.115768,1964-05-31,2024-09-22T07:39:45,False,True
581,CUST--0-Z--9Z,Kyle,Hall,tgonzales@example.net,+61 3 5815 3533,Suite 162 3 Steven Wynd,,South Jared,WA,2904,AU,-36.448782,133.062215,2004-12-28,2024-07-22T17:39:16,True,True
582,CUST-A-99A9Z-,Edward,Foster,mconway@example.org,+61.7.3684.6349,020 Lindsay Concourse,,North Josephchester,ACT,2600,AU,-43.234729,132.180387,1997-04-07,2024-01-11T00:32:12,False,True
583,CUST-Z-A9-0--,Anna,Jones,travischavez@example.net,0460 406 126,3 Allen Footway,,Suttonhaven,TAS,2985,AU,-41.357300,138.242028,2002-04-16,2024-07-11T10:36:13,False,True
584,CUST-Z9-Z-0-0,Gregory,Knapp,jeanettewright@example.com,0899591008,429 Carrie River,,East Heather,SA,6462,AU,-38.221205,112.995675,1980-10-27,2024-08-16T13:27:53,False,True
585,CUST-A-ZZA--9,Deborah,Walton,kendrataylor@example.com,+61.481.209.624,727 Anna Roads,,Henryland,VIC,0805,AU,-35.619296,132.936227,2010-11-01,2025-01-24T08:27:45,True,True
586,CUST-AZ-Z909Z,Derek,Martin,scottluna@example.org,9943 1903,853/635 Alison Circle,,Reneeport,VIC,2933,AU,-40.869838,138.080345,1988-11-14,2024-08-24T17:35:07,False,True
587,CUST-A0A0-9A9,Matthew,Baker,blankenshipjason@example.org,84465908,Level 5 9 Roger Gully,,West Kristy,VIC,2920,AU,-42.863354,147.420113,2004-06-04,2024-03-28T22:47:52,False,True
588,CUST-9-000AZA,Jason,Peck,chandlertimothy@example.com,+61.460.294.573,Suite 525 666 Lopez Interchange,,Rebeccatown,WA,2114,AU,-42.340543,123.607871,1978-05-05,2024-11-10T13:31:00,False,True
589,CUST--9--9Z0-,Richard,Cole,bad_email,+61-487-075-913,31 Wilson Bridge,,Byrdberg,NT,4350,AU,-34.230239,124.473620,1976-11-01,2024-04-12T03:25:00,False,True
590,CUST--Z9-AA0-,Shawn,Clark,pearsonvictoria@example.net,5370-4751,Suite 578 14 Cannon Cutting,,Mackshire,VIC,0220,AU,-35.319068,135.378735,1987-06-06,2024-07-07T22:44:14,False,True
591,CUST---9-9-A-,Jacqueline,Evans,mariaporter@example.org,(08)-6826-3412,0/1 Thomas Top,,North Deanna,QLD,2639,AU,-38.776822,137.793205,1994-05-10,2024-06-18T20:57:32,False,True
592,CUST-A---0Z99,Joshua,Brown,randy02@example.net,(07).9031.9961,Flat 88 0 Rodriguez Place,,Byrdborough,QLD,2728,AU,-43.997531,115.111497,1964-09-06,2024-03-11T18:37:50,False,True
593,CUST-0AZZ--0-,Colleen,Phillips,xhayes@example.com,0407 413 760,9 Amber Cove,,Smithview,NT,8961,AU,-35.167144,145.687649,1974-11-26,2024-11-20T10:06:43,False,True
594,CUST-9-Z-009A,Paul,Coleman,millerjill@example.net,0471-239-653,397/36 Joshua Centre,,St. Joshuaside,VIC,5035,AU,-40.540084,128.963117,2010-03-22,2024-04-07T13:55:29,False,True
595,CUST---Z-AA0-,Rachel,Hodges,dennis01@example.org,0479-088-378,Level 9 3 Santiago Firetrail,,South Matthew,ACT,2421,AU,-43.664718,122.998057,2002-12-13,2024-07-22T01:35:56,False,True
596,CUST-A9AZ09--,Mary,Jenkins,bad_email,8899 2158,Apt. 513 812 Duffy Turn,,Port Stephanie,VIC,3041,AU,-35.057349,118.127670,1975-11-14,2024-03-08T03:00:55,False,True
597,CUST-99ZA-0AA,Kelsey,Cooper,ebailey@example.org,5133 1066,6 Padilla Route,,West Crystalfort,SA,2609,AU,-42.307865,151.450811,1992-11-09,2024-09-21T00:30:57,False,True
598,CUST-A9--A99-,Ashley,Colon,fieldsmadeline@example.net,07-1152-5523,472 Andrew Crossroad,,North Angela,TAS,2373,AU,-39.907485,137.411988,1960-04-15,2024-06-08T09:58:02,False,True
599,CUST-9-AA00A-,Wendy,Duncan,douglas17@example.org,0791164184,7 Matthew Rue,,Toddmouth,SA,2627,AU,-36.112633,120.701034,1993-08-07,2024-08-23T02:57:32,False,True
600,CUST-9Z-999-Z,Catherine,Mcbride,julie88@example.org,9623-1395,765 Lopez Thoroughfare,,Davefort,WA,2492,AU,-39.860172,145.411011,1984-06-22,2024-04-12T06:26:54,False,True
601,CUST-0ZA0Z-ZZ,Hannah,Davidson,laura39@example.org,(08)66838210,945 Joshua Crossing,,South Katherine,SA,0204,AU,-38.312887,151.750225,1998-12-03,2024-06-26T23:31:13,False,True
602,CUST-9--ZAZ9-,Allison,Lowe,hannah15@example.org,+61 3 3255 0818,7 Ryan Walkway,,Debbieport,NT,2510,AU,-37.688863,131.008393,2001-12-01,2024-10-27T11:45:35,False,True
603,CUST-A-9AAZ9Z,John,Montgomery,sbarnes@example.com,(08)-3690-2388,Suite 764 01 Edwards Court,,Andersonchester,TAS,2483,AU,-40.419955,118.509826,2009-01-19,2024-04-05T00:47:30,False,True
604,CUST--0-0-909,Scott,Bernard,murphyroger@example.org,4491 2123,1 Linda Elbow,,South William,WA,2642,AU,-34.292343,147.097309,2005-06-25,2024-02-25T15:19:39,False,True
605,CUST--Z---0-A,Heather,Zhang,robertgomez@example.org,7429.1005,Suite 489 1 Kenneth Service Way,,Lake Deniseside,SA,2926,AU,-36.341769,144.059585,2001-02-25,2024-07-21T06:01:11,False,True
606,CUST--ZZA----,Beth,Mann,bad_email,03 0460 6481,Flat 29 33 Walters Underpass,,West Daniel,NSW,1672,AU,-42.406702,115.996539,2009-04-29,2024-12-17T14:20:48,False,True
607,CUST-9--0900A,Jose,Sanchez,fergusonwilliam@example.com,03.4337.0247,336 Webb Service Way,,Edwardschester,SA,8482,AU,-38.658848,125.874687,2012-08-11,2024-01-14T08:04:17,False,True
608,CUST-Z-Z-ZA--,Pamela,Medina,bad_email,07 4219 7645,Unit 97 9 Fleming Way,,Morrismouth,NSW,2611,AU,-40.980621,115.714014,1994-06-16,2024-11-30T06:32:56,False,True
609,CUST-09-A0Z0-,George,Calderon,reedchad@example.com,+61-8-3299-5576,706 Julian Circuit,,South Dustin,SA,2605,AU,-42.985949,146.498659,1961-02-04,2024-03-23T11:36:55,True,True
610,CUST-909000A9,Omar,Mayer,imoran@example.org,14945038,7 Phillips Fire Track,,Cainton,ACT,8812,AU,-36.189965,140.480939,2007-12-31,2024-07-05T04:03:57,False,True
611,CUST-9-ZAA90-,Lindsay,Hall,xsmith@example.org,+61.8.3762.9762,Unit 08 631 Crystal Corner,,East Katie,NSW,2655,AU,-43.601556,146.715869,2001-04-16,2024-07-06T01:49:23,False,True
612,CUST-ZA0Z9-ZZ,Elizabeth,Nichols,sarahwalker@example.org,0411.085.380,4 Rebecca Walkway,,South Alexmouth,WA,2939,AU,-43.643849,116.467331,1963-04-14,2024-09-29T14:25:32,False,True
613,CUST-A09-9Z-0,Jonathan,Nelson,bad_email,+61.420.769.357,642 Burns Rosebowl,,East Charlottemouth,WA,2176,AU,-40.734115,113.531495,2014-09-01,2025-01-05T23:13:19,False,True
614,CUST-9Z90A9-Z,Michelle,Knight,pbrown@example.net,33854146,69 Reed Interchange,,Lake Joshuatown,NSW,2612,AU,-38.291049,151.796736,2006-02-12,2024-10-03T08:52:29,False,False
615,CUST--090-9-Z,Kimberly,Davis,taylorgarcia@example.com,(03) 0764 9262,Suite 803 056 Jennifer Square,,West Lisaside,NSW,2078,AU,-39.928172,112.748758,1997-03-03,2024-12-02T04:43:28,False,True
616,CUST-9ZAZA-9-,Eric,Moore,xbrown@example.net,0810520536,000/303 Burns Dell,,West Stacystad,SA,2678,AU,-40.712480,127.561581,2010-01-11,2024-01-07T12:29:11,False,True
617,CUST--00-99-0,Brad,Wells,nicholas53@example.com,03.4958.9773,006 Daniel Run,,Jasonburgh,TAS,2987,AU,-38.386743,125.811968,1978-08-15,2025-01-17T19:16:54,False,True
618,CUST--Z00--A9,Ashlee,Palmer,robert82@example.com,(02)-9271-5415,481 Cassandra Way,,Port Natalieland,ACT,2670,AU,-41.161123,141.762081,1981-01-21,2024-07-11T19:34:23,True,True
619,CUST-ZAA--A-0,John,Salazar,ljohnson@example.org,(08).2358.4804,5 Torres Terrace,,Hopkinsmouth,TAS,2604,AU,-38.007515,124.776140,1992-07-31,2024-11-18T03:50:46,False,True
620,CUST-9-9-Z--0,Joanna,Fields,wileywalter@example.com,+61 3 4709 5291,Flat 89 975 Warren Stairs,,Grossview,VIC,3291,AU,-43.966626,145.194652,2001-08-18,2024-12-01T06:16:19,False,True
621,CUST-A90--090,Shawn,Rogers,veronica39@example.net,(02) 5497 6295,Level 9 197 Russell Court,,East Leslie,QLD,2624,AU,-40.749797,121.997630,2011-01-28,2024-11-16T17:10:54,False,True
622,CUST--A-09-9-,Vincent,Lane,sstevenson@example.org,0360411129,66 Strickland Villas,,Lake Karen,VIC,2936,AU,-41.070181,147.777826,1978-07-28,2024-10-22T16:47:27,False,True
623,CUST--0-0--A9,Dennis,Williams,bad_email,(08) 1707 4852,0 Samantha Tarn,,Abigailchester,TAS,2831,AU,-43.676774,139.074895,2006-08-18,2024-08-28T14:01:44,True,True
624,CUST--99--9AZ,Molly,Blankenship,daniellenorris@example.com,+61 8 4654 4472,02 Jason Circus,,South Jessica,QLD,0800,AU,-36.833754,132.462388,1999-06-24,2024-08-07T04:31:00,True,True
625,CUST-0Z-Z9-A9,Diana,Sawyer,qrogers@example.org,+61.8.2422.0336,Suite 077 0 Michael Grange,,St. Michelle,WA,2941,AU,-43.259304,147.967812,2004-02-06,2025-01-20T08:54:37,False,True
626,CUST-90ZZZ0-9,Olivia,Rose,aballard@example.net,0489.121.330,1 Valerie Rise,,Melissachester,VIC,2974,AU,-38.364606,140.552125,1987-07-06,2025-01-01T05:45:49,False,True
627,CUST-0999Z--9,Angela,Burgess,bad_email,+61 475 224 425,49 Natalie Alleyway,,Jacquelinechester,NSW,4223,AU,-41.883380,124.118263,2012-05-31,2024-01-07T09:26:42,False,True
628,CUST-0--9-0-Z,Bridget,Turner,kevinmiddleton@example.com,0459-995-861,97 Ramirez Ring,,Ashleychester,SA,2312,AU,-39.179475,131.359937,1994-01-29,2024-01-08T02:21:27,False,True
629,CUST---Z-99-A,Erin,Haas,gdavis@example.com,+61 431 274 166,2 Antonio Basin,,Taylorborough,ACT,2678,AU,-40.364397,113.313621,1968-11-12,2024-06-17T18:28:28,True,True
630,CUST-0--A--9A,Brian,Joseph,iwolf@example.com,0422-706-181,73 Grimes Elbow,,Williamsside,SA,0895,AU,-34.206225,122.630534,1984-11-22,2024-02-16T06:55:05,False,True
631,CUST-Z-----A-,Kimberly,Carey,taylor00@example.com,+61262692709,765/94 Christina Ronde,,East Matthew,QLD,2878,AU,-42.835936,115.335448,1977-09-16,2024-02-21T19:44:49,False,True
632,CUST-A-Z09A0-,Austin,Brooks,vharper@example.org,+61-448-892-948,63 Joe Path,,Cunninghamberg,NSW,2920,AU,-37.986459,131.704206,1975-11-02,2024-06-17T18:28:11,False,True
633,CUST-Z9ZZ9-Z-,William,Aguilar,lopezelizabeth@example.com,7070 6597,2 Andre Stairs,,Michaelchester,TAS,2175,AU,-34.256456,130.820253,1974-08-20,2024-04-01T02:23:13,False,True
634,CUST-A99Z---0,James,Perez,timothy25@example.org,(03) 1482 8676,Unit 24 506 Suarez Alleyway,,South Kristenshire,NT,2985,AU,-38.696005,116.116685,1986-12-02,2024-11-08T07:39:23,False,True
635,CUST---0-9---,Thomas,Perkins,dlee@example.net,97960819,6 John Alley,,Transide,NSW,2901,AU,-41.371446,149.373199,1987-03-28,2024-07-08T05:16:43,False,True
636,CUST-00Z-0Z09,Brenda,Ward,zleonard@example.net,4724 4255,14 Mark Loop,,North Christopher,NT,2624,AU,-36.329514,112.779185,1978-02-21,2024-04-16T09:19:05,False,True
637,CUST-0-Z0-9-Z,David,Jarvis,kristin09@example.net,+61.435.898.971,8 Mikayla Mew,,South Stephanieburgh,WA,2197,AU,-40.745170,131.187308,2013-03-12,2024-08-28T01:40:29,False,True
638,CUST-0AZ---90,Nathan,Young,chad43@example.com,4232-7689,Flat 52 7 Nathan Crest,,Lake Kennethfurt,VIC,2654,AU,-41.157647,130.873635,1966-08-21,2024-06-15T15:03:54,False,True
639,CUST-Z----0-A,Lauren,Baker,lewislindsey@example.net,(02)96708341,973 Wiggins Quay,,South Andrea,QLD,2325,AU,-36.300941,146.829013,1988-03-01,2024-07-03T16:13:57,False,True
640,CUST--0Z0Z9-Z,Dawn,Miller,willie64@example.org,+61-428-444-686,1 Taylor Colonnade,,Emilyborough,QLD,6181,AU,-35.939352,143.923880,2007-05-28,2024-01-31T18:39:03,False,True
641,CUST-Z-Z-0AZ-,Amy,Lee,burtondavid@example.com,07.8026.1230,5 Sylvia Riviera,,Lake Courtney,TAS,2395,AU,-36.014090,145.851974,1967-11-14,2024-10-20T17:03:20,False,True
642,CUST-9Z-009A0,Dawn,Gibson,tammy67@example.com,(02)-4120-3957,Flat 53 2 Dawn Roadside,,Taylorstad,TAS,2615,AU,-39.985339,123.752551,1994-12-25,2024-01-10T00:18:39,False,True
643,CUST-9-Z--Z09,Thomas,Shields,milleredward@example.com,+61 416 779 491,85/60 Key Meander,,Evansborough,WA,2658,AU,-42.184133,113.048980,2013-12-31,2024-01-21T04:38:08,False,True
644,CUST--9Z--Z-Z,Adam,Oliver,wigginstammy@example.org,9896-5739,94 Combs Thoroughfare,,South Samantha,ACT,2920,AU,-34.556134,116.924404,1993-08-26,2024-01-14T16:09:49,False,True
645,CUST-0-A00-0-,Angela,Suarez,jonathan12@example.org,5736.1383,Unit 96 027 Freeman Freeway,,New Scott,VIC,2601,AU,-41.903620,149.627831,2014-04-06,2024-07-02T11:32:14,False,True
646,CUST-Z-AZ-00A,Tammy,Price,kleindaniel@example.com,8696-1962,Suite 706 40 Brown Gate,,North Kenneth,NT,2990,AU,-40.900183,114.612224,1986-12-23,2024-04-27T03:04:29,False,True
647,CUST--ZZA09A9,Michael,Stevenson,amanda37@example.org,+61-2-1434-7905,39 Lopez Run,,Sarahburgh,SA,4381,AU,-39.301873,113.559632,2013-06-27,2024-04-17T10:40:15,False,True
648,CUST-9---0-9-,Dustin,Pena,qbaker@example.net,(08) 7555 0926,75 Samuel View,,West Carolynland,WA,2462,AU,-37.746875,148.359234,1983-10-16,2024-11-14T11:41:23,True,False
649,CUST-9AA00--A,Cheryl,Pierce,bad_email,0498 267 299,4 Martin Reach,,Port Deborahport,VIC,2200,AU,-35.028113,115.684956,1965-12-13,2024-02-27T17:19:09,False,True
650,CUST-A--9Z0-0,Kara,Silva,umatthews@example.com,0408.317.659,Suite 353 021 Rhodes Interchange,,Hudsonland,WA,6303,AU,-36.512811,146.078739,1977-08-10,2024-03-05T07:59:05,False,True
651,CUST-9AA9--09,Christian,White,rosalesjessica@example.com,03.6127.0353,Suite 970 06 Gloria Steps,,Bruceville,VIC,2027,AU,-40.988919,140.418419,2001-06-17,2024-12-08T21:30:35,False,True
652,CUST--ZZ--09Z,Sara,Graham,lisa73@example.net,02.6342.6499,5 Gray Laneway,,Sanchezfurt,VIC,2223,AU,-43.658860,143.790889,1974-07-10,2024-07-22T11:44:34,True,True
653,CUST---09Z-00,Ashley,Barnes,goodwindavid@example.com,1364.5815,9 Aguilar Esplanade,,South Matthew,ACT,4646,AU,-35.074732,122.211377,2003-09-21,2025-01-30T19:59:05,False,True
654,CUST-A0Z9A-ZZ,Nathan,Foster,trevorwells@example.org,+61.8.4083.2639,95/0 Kevin Service Way,,Amychester,VIC,2926,AU,-40.523758,130.102593,2009-08-21,2024-02-12T18:22:35,False,True
655,CUST-99-----A,Mary,Fox,kristin16@example.org,+61841170400,Apt. 254 2 Hodges Gate,,Sarafurt,QLD,2985,AU,-37.063053,151.886994,1974-12-17,2024-07-10T05:46:47,True,True
656,CUST-----09-9,Gina,Conley,mooremario@example.com,+61 2 7740 8242,090/2 Harrison Loop,,South Luke,SA,2946,AU,-39.319959,117.444795,1986-11-30,2024-01-01T02:43:33,False,True
657,CUST-0ZA-A--9,Douglas,Santiago,kimberlycampbell@example.org,(02) 3921 6812,Suite 390 807 Robert Mew,,Port Christopher,WA,2643,AU,-40.090003,119.734852,1991-06-09,2024-02-06T08:14:22,False,True
